"user_id","historical_effective_from"
63174,1900-01-01 00:00:00.000
63177,1900-01-01 00:00:00.000
63180,1900-01-01 00:00:00.000
63181,1900-01-01 00:00:00.000
63184,1900-01-01 00:00:00.000
63188,1900-01-01 00:00:00.000
63190,1900-01-01 00:00:00.000
63192,1900-01-01 00:00:00.000
63193,1900-01-01 00:00:00.000
63200,1900-01-01 00:00:00.000
63202,1900-01-01 00:00:00.000
63204,1900-01-01 00:00:00.000
63208,1900-01-01 00:00:00.000
63209,1900-01-01 00:00:00.000
63212,1900-01-01 00:00:00.000
63214,1900-01-01 00:00:00.000
63216,1900-01-01 00:00:00.000
63218,1900-01-01 00:00:00.000
63220,1900-01-01 00:00:00.000
63222,1900-01-01 00:00:00.000
63227,1900-01-01 00:00:00.000
63230,1900-01-01 00:00:00.000
63231,1900-01-01 00:00:00.000
63232,1900-01-01 00:00:00.000
63238,1900-01-01 00:00:00.000
63246,1900-01-01 00:00:00.000
63250,1900-01-01 00:00:00.000
63259,1900-01-01 00:00:00.000
63267,1900-01-01 00:00:00.000
63268,1900-01-01 00:00:00.000
63271,1900-01-01 00:00:00.000
63272,1900-01-01 00:00:00.000
63276,1900-01-01 00:00:00.000
63288,1900-01-01 00:00:00.000
63290,1900-01-01 00:00:00.000
63291,1900-01-01 00:00:00.000
63298,1900-01-01 00:00:00.000
63299,1900-01-01 00:00:00.000
63300,1900-01-01 00:00:00.000
63305,1900-01-01 00:00:00.000
63307,1900-01-01 00:00:00.000
63316,1900-01-01 00:00:00.000
63322,1900-01-01 00:00:00.000
63328,1900-01-01 00:00:00.000
63329,1900-01-01 00:00:00.000
63331,1900-01-01 00:00:00.000
63332,1900-01-01 00:00:00.000
63336,1900-01-01 00:00:00.000
63337,1900-01-01 00:00:00.000
63338,1900-01-01 00:00:00.000
63343,1900-01-01 00:00:00.000
63347,1900-01-01 00:00:00.000
63352,1900-01-01 00:00:00.000
63353,1900-01-01 00:00:00.000
63354,1900-01-01 00:00:00.000
63357,1900-01-01 00:00:00.000
63365,1900-01-01 00:00:00.000
63366,1900-01-01 00:00:00.000
63369,1900-01-01 00:00:00.000
63371,1900-01-01 00:00:00.000
63378,1900-01-01 00:00:00.000
63383,1900-01-01 00:00:00.000
63384,1900-01-01 00:00:00.000
63385,1900-01-01 00:00:00.000
63392,1900-01-01 00:00:00.000
63396,1900-01-01 00:00:00.000
63401,1900-01-01 00:00:00.000
63408,1900-01-01 00:00:00.000
63409,1900-01-01 00:00:00.000
63413,1900-01-01 00:00:00.000
63420,1900-01-01 00:00:00.000
63423,1900-01-01 00:00:00.000
63429,1900-01-01 00:00:00.000
63432,1900-01-01 00:00:00.000
63438,1900-01-01 00:00:00.000
63439,1900-01-01 00:00:00.000
63440,1900-01-01 00:00:00.000
63441,1900-01-01 00:00:00.000
63446,1900-01-01 00:00:00.000
63449,1900-01-01 00:00:00.000
63450,1900-01-01 00:00:00.000
63455,1900-01-01 00:00:00.000
63456,1900-01-01 00:00:00.000
63458,1900-01-01 00:00:00.000
63470,1900-01-01 00:00:00.000
63471,1900-01-01 00:00:00.000
63480,1900-01-01 00:00:00.000
63485,1900-01-01 00:00:00.000
63491,1900-01-01 00:00:00.000
63494,1900-01-01 00:00:00.000
63499,1900-01-01 00:00:00.000
63503,1900-01-01 00:00:00.000
63507,1900-01-01 00:00:00.000
63511,1900-01-01 00:00:00.000
63513,1900-01-01 00:00:00.000
63514,1900-01-01 00:00:00.000
63517,1900-01-01 00:00:00.000
63525,1900-01-01 00:00:00.000
63530,1900-01-01 00:00:00.000
63542,1900-01-01 00:00:00.000
63543,1900-01-01 00:00:00.000
63548,1900-01-01 00:00:00.000
63549,1900-01-01 00:00:00.000
63554,1900-01-01 00:00:00.000
63556,1900-01-01 00:00:00.000
63559,1900-01-01 00:00:00.000
63562,1900-01-01 00:00:00.000
63572,1900-01-01 00:00:00.000
63573,1900-01-01 00:00:00.000
63576,1900-01-01 00:00:00.000
63581,1900-01-01 00:00:00.000
63588,1900-01-01 00:00:00.000
63591,1900-01-01 00:00:00.000
63592,1900-01-01 00:00:00.000
63594,1900-01-01 00:00:00.000
63597,1900-01-01 00:00:00.000
63600,1900-01-01 00:00:00.000
63601,1900-01-01 00:00:00.000
63604,1900-01-01 00:00:00.000
63606,1900-01-01 00:00:00.000
63610,1900-01-01 00:00:00.000
63611,1900-01-01 00:00:00.000
63612,1900-01-01 00:00:00.000
63613,1900-01-01 00:00:00.000
63622,1900-01-01 00:00:00.000
63624,1900-01-01 00:00:00.000
63626,1900-01-01 00:00:00.000
63629,1900-01-01 00:00:00.000
63641,1900-01-01 00:00:00.000
63645,1900-01-01 00:00:00.000
63646,1900-01-01 00:00:00.000
63649,1900-01-01 00:00:00.000
63650,1900-01-01 00:00:00.000
63652,1900-01-01 00:00:00.000
63654,1900-01-01 00:00:00.000
63660,1900-01-01 00:00:00.000
63663,1900-01-01 00:00:00.000
63673,1900-01-01 00:00:00.000
63680,1900-01-01 00:00:00.000
63681,1900-01-01 00:00:00.000
63682,1900-01-01 00:00:00.000
63686,1900-01-01 00:00:00.000
63688,1900-01-01 00:00:00.000
63694,1900-01-01 00:00:00.000
63700,1900-01-01 00:00:00.000
63702,1900-01-01 00:00:00.000
63703,1900-01-01 00:00:00.000
63712,1900-01-01 00:00:00.000
63718,1900-01-01 00:00:00.000
63725,1900-01-01 00:00:00.000
63726,1900-01-01 00:00:00.000
63733,1900-01-01 00:00:00.000
63734,1900-01-01 00:00:00.000
63737,1900-01-01 00:00:00.000
63738,1900-01-01 00:00:00.000
63744,1900-01-01 00:00:00.000
63746,1900-01-01 00:00:00.000
63748,1900-01-01 00:00:00.000
63749,1900-01-01 00:00:00.000
63759,1900-01-01 00:00:00.000
63760,1900-01-01 00:00:00.000
63764,1900-01-01 00:00:00.000
63765,1900-01-01 00:00:00.000
63768,1900-01-01 00:00:00.000
63769,1900-01-01 00:00:00.000
63771,1900-01-01 00:00:00.000
63772,1900-01-01 00:00:00.000
63777,1900-01-01 00:00:00.000
63784,1900-01-01 00:00:00.000
63786,1900-01-01 00:00:00.000
63787,1900-01-01 00:00:00.000
63789,1900-01-01 00:00:00.000
63791,1900-01-01 00:00:00.000
63793,1900-01-01 00:00:00.000
63799,1900-01-01 00:00:00.000
63805,1900-01-01 00:00:00.000
63808,1900-01-01 00:00:00.000
63811,1900-01-01 00:00:00.000
63813,1900-01-01 00:00:00.000
63814,1900-01-01 00:00:00.000
63816,1900-01-01 00:00:00.000
63817,1900-01-01 00:00:00.000
63825,1900-01-01 00:00:00.000
63832,1900-01-01 00:00:00.000
63836,1900-01-01 00:00:00.000
63840,1900-01-01 00:00:00.000
63845,1900-01-01 00:00:00.000
63846,1900-01-01 00:00:00.000
63849,1900-01-01 00:00:00.000
63850,1900-01-01 00:00:00.000
63851,1900-01-01 00:00:00.000
63853,1900-01-01 00:00:00.000
63854,1900-01-01 00:00:00.000
63857,1900-01-01 00:00:00.000
63861,1900-01-01 00:00:00.000
63865,1900-01-01 00:00:00.000
63866,1900-01-01 00:00:00.000
63867,1900-01-01 00:00:00.000
63869,1900-01-01 00:00:00.000
63873,1900-01-01 00:00:00.000
63874,1900-01-01 00:00:00.000
63875,1900-01-01 00:00:00.000
63881,1900-01-01 00:00:00.000
63889,1900-01-01 00:00:00.000
63892,1900-01-01 00:00:00.000
63894,1900-01-01 00:00:00.000
63895,1900-01-01 00:00:00.000
63898,1900-01-01 00:00:00.000
63903,1900-01-01 00:00:00.000
63907,1900-01-01 00:00:00.000
63914,1900-01-01 00:00:00.000
63921,1900-01-01 00:00:00.000
63927,1900-01-01 00:00:00.000
63928,1900-01-01 00:00:00.000
63929,1900-01-01 00:00:00.000
63938,1900-01-01 00:00:00.000
63939,1900-01-01 00:00:00.000
63943,1900-01-01 00:00:00.000
63945,1900-01-01 00:00:00.000
63947,1900-01-01 00:00:00.000
63952,1900-01-01 00:00:00.000
63955,1900-01-01 00:00:00.000
63961,1900-01-01 00:00:00.000
63968,1900-01-01 00:00:00.000
63971,1900-01-01 00:00:00.000
63978,1900-01-01 00:00:00.000
63979,1900-01-01 00:00:00.000
63986,1900-01-01 00:00:00.000
63990,1900-01-01 00:00:00.000
63991,1900-01-01 00:00:00.000
64002,1900-01-01 00:00:00.000
64005,1900-01-01 00:00:00.000
64007,1900-01-01 00:00:00.000
64009,1900-01-01 00:00:00.000
64019,1900-01-01 00:00:00.000
64023,1900-01-01 00:00:00.000
64026,1900-01-01 00:00:00.000
64037,1900-01-01 00:00:00.000
64043,1900-01-01 00:00:00.000
64049,1900-01-01 00:00:00.000
64050,1900-01-01 00:00:00.000
64054,1900-01-01 00:00:00.000
64055,1900-01-01 00:00:00.000
64057,1900-01-01 00:00:00.000
64059,1900-01-01 00:00:00.000
64061,1900-01-01 00:00:00.000
64064,1900-01-01 00:00:00.000
64065,1900-01-01 00:00:00.000
64067,1900-01-01 00:00:00.000
64075,1900-01-01 00:00:00.000
64079,1900-01-01 00:00:00.000
64080,1900-01-01 00:00:00.000
64082,1900-01-01 00:00:00.000
64084,1900-01-01 00:00:00.000
64086,1900-01-01 00:00:00.000
64094,1900-01-01 00:00:00.000
64097,1900-01-01 00:00:00.000
64104,1900-01-01 00:00:00.000
64105,1900-01-01 00:00:00.000
64112,1900-01-01 00:00:00.000
64116,1900-01-01 00:00:00.000
64117,1900-01-01 00:00:00.000
64127,1900-01-01 00:00:00.000
64132,1900-01-01 00:00:00.000
64134,1900-01-01 00:00:00.000
64135,1900-01-01 00:00:00.000
64136,1900-01-01 00:00:00.000
64137,1900-01-01 00:00:00.000
64139,1900-01-01 00:00:00.000
64140,1900-01-01 00:00:00.000
64146,1900-01-01 00:00:00.000
64158,1900-01-01 00:00:00.000
64170,1900-01-01 00:00:00.000
64174,1900-01-01 00:00:00.000
64183,1900-01-01 00:00:00.000
64185,1900-01-01 00:00:00.000
64186,1900-01-01 00:00:00.000
64195,1900-01-01 00:00:00.000
64197,1900-01-01 00:00:00.000
64202,1900-01-01 00:00:00.000
64204,1900-01-01 00:00:00.000
64205,1900-01-01 00:00:00.000
64206,1900-01-01 00:00:00.000
64207,1900-01-01 00:00:00.000
64210,1900-01-01 00:00:00.000
64211,1900-01-01 00:00:00.000
64213,1900-01-01 00:00:00.000
64225,1900-01-01 00:00:00.000
64226,1900-01-01 00:00:00.000
64227,1900-01-01 00:00:00.000
64229,1900-01-01 00:00:00.000
64231,1900-01-01 00:00:00.000
64232,1900-01-01 00:00:00.000
64234,1900-01-01 00:00:00.000
64236,1900-01-01 00:00:00.000
64237,1900-01-01 00:00:00.000
64239,1900-01-01 00:00:00.000
64240,1900-01-01 00:00:00.000
64244,1900-01-01 00:00:00.000
64246,1900-01-01 00:00:00.000
64248,1900-01-01 00:00:00.000
64249,1900-01-01 00:00:00.000
64250,1900-01-01 00:00:00.000
64253,1900-01-01 00:00:00.000
64255,1900-01-01 00:00:00.000
64257,1900-01-01 00:00:00.000
64258,1900-01-01 00:00:00.000
64263,1900-01-01 00:00:00.000
64265,1900-01-01 00:00:00.000
64266,1900-01-01 00:00:00.000
64267,1900-01-01 00:00:00.000
64268,1900-01-01 00:00:00.000
64270,1900-01-01 00:00:00.000
64274,1900-01-01 00:00:00.000
64275,1900-01-01 00:00:00.000
64279,1900-01-01 00:00:00.000
64281,1900-01-01 00:00:00.000
64284,1900-01-01 00:00:00.000
64295,1900-01-01 00:00:00.000
64300,1900-01-01 00:00:00.000
64301,1900-01-01 00:00:00.000
64303,1900-01-01 00:00:00.000
64308,1900-01-01 00:00:00.000
64311,1900-01-01 00:00:00.000
64317,1900-01-01 00:00:00.000
64318,1900-01-01 00:00:00.000
64320,1900-01-01 00:00:00.000
64323,1900-01-01 00:00:00.000
64328,1900-01-01 00:00:00.000
64330,1900-01-01 00:00:00.000
64336,1900-01-01 00:00:00.000
64337,1900-01-01 00:00:00.000
64342,1900-01-01 00:00:00.000
64346,1900-01-01 00:00:00.000
64348,1900-01-01 00:00:00.000
64350,1900-01-01 00:00:00.000
64352,1900-01-01 00:00:00.000
64355,1900-01-01 00:00:00.000
64358,1900-01-01 00:00:00.000
64361,1900-01-01 00:00:00.000
64367,1900-01-01 00:00:00.000
64368,1900-01-01 00:00:00.000
64372,1900-01-01 00:00:00.000
64374,1900-01-01 00:00:00.000
64375,1900-01-01 00:00:00.000
64384,1900-01-01 00:00:00.000
64389,1900-01-01 00:00:00.000
64390,1900-01-01 00:00:00.000
64391,1900-01-01 00:00:00.000
64392,1900-01-01 00:00:00.000
64396,1900-01-01 00:00:00.000
64398,1900-01-01 00:00:00.000
64400,1900-01-01 00:00:00.000
64402,1900-01-01 00:00:00.000
64411,1900-01-01 00:00:00.000
64413,1900-01-01 00:00:00.000
64417,1900-01-01 00:00:00.000
64419,1900-01-01 00:00:00.000
64421,1900-01-01 00:00:00.000
64431,1900-01-01 00:00:00.000
64432,1900-01-01 00:00:00.000
64434,1900-01-01 00:00:00.000
64435,1900-01-01 00:00:00.000
64442,1900-01-01 00:00:00.000
64445,1900-01-01 00:00:00.000
64450,1900-01-01 00:00:00.000
64451,1900-01-01 00:00:00.000
64452,1900-01-01 00:00:00.000
64453,1900-01-01 00:00:00.000
64455,1900-01-01 00:00:00.000
64464,1900-01-01 00:00:00.000
64465,1900-01-01 00:00:00.000
64475,1900-01-01 00:00:00.000
64479,1900-01-01 00:00:00.000
64480,1900-01-01 00:00:00.000
64482,1900-01-01 00:00:00.000
64483,1900-01-01 00:00:00.000
64484,1900-01-01 00:00:00.000
64485,1900-01-01 00:00:00.000
64489,1900-01-01 00:00:00.000
64490,1900-01-01 00:00:00.000
64491,1900-01-01 00:00:00.000
64495,1900-01-01 00:00:00.000
64497,1900-01-01 00:00:00.000
64499,1900-01-01 00:00:00.000
64502,1900-01-01 00:00:00.000
64506,1900-01-01 00:00:00.000
64507,1900-01-01 00:00:00.000
64511,1900-01-01 00:00:00.000
64512,1900-01-01 00:00:00.000
64513,1900-01-01 00:00:00.000
64515,1900-01-01 00:00:00.000
64516,1900-01-01 00:00:00.000
64517,1900-01-01 00:00:00.000
64518,1900-01-01 00:00:00.000
64519,1900-01-01 00:00:00.000
64521,1900-01-01 00:00:00.000
64522,1900-01-01 00:00:00.000
64528,1900-01-01 00:00:00.000
64531,1900-01-01 00:00:00.000
64533,1900-01-01 00:00:00.000
64540,1900-01-01 00:00:00.000
64542,1900-01-01 00:00:00.000
64543,1900-01-01 00:00:00.000
64545,1900-01-01 00:00:00.000
64546,1900-01-01 00:00:00.000
64548,1900-01-01 00:00:00.000
64550,1900-01-01 00:00:00.000
64551,1900-01-01 00:00:00.000
64556,1900-01-01 00:00:00.000
64560,1900-01-01 00:00:00.000
64561,1900-01-01 00:00:00.000
64565,1900-01-01 00:00:00.000
64569,1900-01-01 00:00:00.000
64571,1900-01-01 00:00:00.000
64573,1900-01-01 00:00:00.000
64579,1900-01-01 00:00:00.000
64580,1900-01-01 00:00:00.000
64583,1900-01-01 00:00:00.000
64584,1900-01-01 00:00:00.000
64587,1900-01-01 00:00:00.000
64589,1900-01-01 00:00:00.000
64593,1900-01-01 00:00:00.000
64596,1900-01-01 00:00:00.000
64606,1900-01-01 00:00:00.000
64609,1900-01-01 00:00:00.000
64613,1900-01-01 00:00:00.000
64614,1900-01-01 00:00:00.000
64615,1900-01-01 00:00:00.000
64619,1900-01-01 00:00:00.000
64622,1900-01-01 00:00:00.000
64623,1900-01-01 00:00:00.000
64624,1900-01-01 00:00:00.000
64626,1900-01-01 00:00:00.000
64633,1900-01-01 00:00:00.000
64634,1900-01-01 00:00:00.000
64638,1900-01-01 00:00:00.000
64641,1900-01-01 00:00:00.000
64642,1900-01-01 00:00:00.000
64644,1900-01-01 00:00:00.000
64646,1900-01-01 00:00:00.000
64648,1900-01-01 00:00:00.000
64653,1900-01-01 00:00:00.000
64657,1900-01-01 00:00:00.000
64662,1900-01-01 00:00:00.000
64664,1900-01-01 00:00:00.000
64666,1900-01-01 00:00:00.000
64667,1900-01-01 00:00:00.000
64671,1900-01-01 00:00:00.000
64675,1900-01-01 00:00:00.000
64680,1900-01-01 00:00:00.000
64681,1900-01-01 00:00:00.000
64682,1900-01-01 00:00:00.000
64686,1900-01-01 00:00:00.000
64688,1900-01-01 00:00:00.000
64691,1900-01-01 00:00:00.000
64692,1900-01-01 00:00:00.000
64695,1900-01-01 00:00:00.000
64697,1900-01-01 00:00:00.000
64698,1900-01-01 00:00:00.000
64699,1900-01-01 00:00:00.000
64706,1900-01-01 00:00:00.000
64711,1900-01-01 00:00:00.000
64718,1900-01-01 00:00:00.000
64719,1900-01-01 00:00:00.000
64722,1900-01-01 00:00:00.000
64724,1900-01-01 00:00:00.000
64726,1900-01-01 00:00:00.000
64727,1900-01-01 00:00:00.000
64729,1900-01-01 00:00:00.000
64733,1900-01-01 00:00:00.000
64746,1900-01-01 00:00:00.000
64751,1900-01-01 00:00:00.000
64752,1900-01-01 00:00:00.000
64754,1900-01-01 00:00:00.000
64757,1900-01-01 00:00:00.000
64761,1900-01-01 00:00:00.000
64767,1900-01-01 00:00:00.000
64768,1900-01-01 00:00:00.000
64769,1900-01-01 00:00:00.000
64770,1900-01-01 00:00:00.000
64771,1900-01-01 00:00:00.000
64773,1900-01-01 00:00:00.000
64779,1900-01-01 00:00:00.000
64785,1900-01-01 00:00:00.000
64787,1900-01-01 00:00:00.000
64789,1900-01-01 00:00:00.000
64802,1900-01-01 00:00:00.000
64806,1900-01-01 00:00:00.000
64808,1900-01-01 00:00:00.000
64810,1900-01-01 00:00:00.000
64812,1900-01-01 00:00:00.000
64813,1900-01-01 00:00:00.000
64821,1900-01-01 00:00:00.000
64824,1900-01-01 00:00:00.000
64829,1900-01-01 00:00:00.000
64831,1900-01-01 00:00:00.000
64833,1900-01-01 00:00:00.000
64839,1900-01-01 00:00:00.000
64840,1900-01-01 00:00:00.000
64841,1900-01-01 00:00:00.000
64846,1900-01-01 00:00:00.000
64852,1900-01-01 00:00:00.000
64855,1900-01-01 00:00:00.000
64856,1900-01-01 00:00:00.000
64861,1900-01-01 00:00:00.000
64864,1900-01-01 00:00:00.000
64865,1900-01-01 00:00:00.000
64868,1900-01-01 00:00:00.000
64870,1900-01-01 00:00:00.000
64875,1900-01-01 00:00:00.000
64876,1900-01-01 00:00:00.000
64879,1900-01-01 00:00:00.000
64883,1900-01-01 00:00:00.000
64887,1900-01-01 00:00:00.000
64890,1900-01-01 00:00:00.000
64895,1900-01-01 00:00:00.000
64901,1900-01-01 00:00:00.000
64903,1900-01-01 00:00:00.000
64911,1900-01-01 00:00:00.000
64916,1900-01-01 00:00:00.000
64918,1900-01-01 00:00:00.000
64922,1900-01-01 00:00:00.000
64931,1900-01-01 00:00:00.000
64933,1900-01-01 00:00:00.000
64934,1900-01-01 00:00:00.000
64937,1900-01-01 00:00:00.000
64938,1900-01-01 00:00:00.000
64942,1900-01-01 00:00:00.000
64943,1900-01-01 00:00:00.000
64944,1900-01-01 00:00:00.000
64949,1900-01-01 00:00:00.000
64951,1900-01-01 00:00:00.000
64954,1900-01-01 00:00:00.000
64957,1900-01-01 00:00:00.000
64959,1900-01-01 00:00:00.000
64960,1900-01-01 00:00:00.000
64961,1900-01-01 00:00:00.000
64962,1900-01-01 00:00:00.000
64965,1900-01-01 00:00:00.000
64966,1900-01-01 00:00:00.000
64969,1900-01-01 00:00:00.000
64975,1900-01-01 00:00:00.000
64977,1900-01-01 00:00:00.000
64978,1900-01-01 00:00:00.000
64981,1900-01-01 00:00:00.000
64987,1900-01-01 00:00:00.000
64988,1900-01-01 00:00:00.000
64991,1900-01-01 00:00:00.000
64992,1900-01-01 00:00:00.000
65003,1900-01-01 00:00:00.000
65008,1900-01-01 00:00:00.000
65010,1900-01-01 00:00:00.000
65011,1900-01-01 00:00:00.000
65018,1900-01-01 00:00:00.000
65024,1900-01-01 00:00:00.000
65027,1900-01-01 00:00:00.000
65028,1900-01-01 00:00:00.000
65031,1900-01-01 00:00:00.000
65035,1900-01-01 00:00:00.000
65038,1900-01-01 00:00:00.000
65039,1900-01-01 00:00:00.000
65041,1900-01-01 00:00:00.000
65042,1900-01-01 00:00:00.000
65043,1900-01-01 00:00:00.000
65048,1900-01-01 00:00:00.000
65055,1900-01-01 00:00:00.000
65061,1900-01-01 00:00:00.000
65063,1900-01-01 00:00:00.000
65074,1900-01-01 00:00:00.000
65076,1900-01-01 00:00:00.000
65077,1900-01-01 00:00:00.000
65079,1900-01-01 00:00:00.000
65086,1900-01-01 00:00:00.000
65096,1900-01-01 00:00:00.000
65099,1900-01-01 00:00:00.000
65103,1900-01-01 00:00:00.000
65107,1900-01-01 00:00:00.000
65111,1900-01-01 00:00:00.000
65116,1900-01-01 00:00:00.000
65118,1900-01-01 00:00:00.000
65132,1900-01-01 00:00:00.000
65134,1900-01-01 00:00:00.000
65135,1900-01-01 00:00:00.000
65136,1900-01-01 00:00:00.000
65139,1900-01-01 00:00:00.000
65141,1900-01-01 00:00:00.000
65147,1900-01-01 00:00:00.000
65149,1900-01-01 00:00:00.000
65152,1900-01-01 00:00:00.000
65155,1900-01-01 00:00:00.000
65166,1900-01-01 00:00:00.000
65168,1900-01-01 00:00:00.000
65172,1900-01-01 00:00:00.000
65174,1900-01-01 00:00:00.000
65175,1900-01-01 00:00:00.000
65176,1900-01-01 00:00:00.000
65178,1900-01-01 00:00:00.000
65187,1900-01-01 00:00:00.000
65188,1900-01-01 00:00:00.000
65192,1900-01-01 00:00:00.000
65195,1900-01-01 00:00:00.000
65196,1900-01-01 00:00:00.000
65198,1900-01-01 00:00:00.000
65199,1900-01-01 00:00:00.000
65208,1900-01-01 00:00:00.000
65210,1900-01-01 00:00:00.000
65216,1900-01-01 00:00:00.000
65220,1900-01-01 00:00:00.000
65222,1900-01-01 00:00:00.000
65231,1900-01-01 00:00:00.000
65232,1900-01-01 00:00:00.000
65234,1900-01-01 00:00:00.000
65235,1900-01-01 00:00:00.000
65236,1900-01-01 00:00:00.000
65240,1900-01-01 00:00:00.000
65241,1900-01-01 00:00:00.000
65242,1900-01-01 00:00:00.000
65243,1900-01-01 00:00:00.000
65244,1900-01-01 00:00:00.000
65248,1900-01-01 00:00:00.000
65249,1900-01-01 00:00:00.000
65256,1900-01-01 00:00:00.000
65257,1900-01-01 00:00:00.000
65260,1900-01-01 00:00:00.000
65261,1900-01-01 00:00:00.000
65265,1900-01-01 00:00:00.000
65267,1900-01-01 00:00:00.000
65269,1900-01-01 00:00:00.000
65271,1900-01-01 00:00:00.000
65278,1900-01-01 00:00:00.000
65279,1900-01-01 00:00:00.000
65280,1900-01-01 00:00:00.000
65281,1900-01-01 00:00:00.000
65286,1900-01-01 00:00:00.000
65287,1900-01-01 00:00:00.000
65289,1900-01-01 00:00:00.000
65291,1900-01-01 00:00:00.000
65293,1900-01-01 00:00:00.000
65294,1900-01-01 00:00:00.000
65298,1900-01-01 00:00:00.000
65299,1900-01-01 00:00:00.000
65306,1900-01-01 00:00:00.000
65309,1900-01-01 00:00:00.000
65310,1900-01-01 00:00:00.000
65312,1900-01-01 00:00:00.000
65313,1900-01-01 00:00:00.000
65314,1900-01-01 00:00:00.000
65316,1900-01-01 00:00:00.000
65320,1900-01-01 00:00:00.000
65322,1900-01-01 00:00:00.000
65325,1900-01-01 00:00:00.000
65326,1900-01-01 00:00:00.000
65328,1900-01-01 00:00:00.000
65330,1900-01-01 00:00:00.000
65334,1900-01-01 00:00:00.000
65337,1900-01-01 00:00:00.000
65341,1900-01-01 00:00:00.000
65345,1900-01-01 00:00:00.000
65347,1900-01-01 00:00:00.000
65350,1900-01-01 00:00:00.000
65355,1900-01-01 00:00:00.000
65356,1900-01-01 00:00:00.000
65357,1900-01-01 00:00:00.000
65362,1900-01-01 00:00:00.000
65368,1900-01-01 00:00:00.000
65376,1900-01-01 00:00:00.000
65380,1900-01-01 00:00:00.000
65381,1900-01-01 00:00:00.000
65385,1900-01-01 00:00:00.000
65388,1900-01-01 00:00:00.000
65391,1900-01-01 00:00:00.000
65393,1900-01-01 00:00:00.000
65394,1900-01-01 00:00:00.000
65396,1900-01-01 00:00:00.000
65397,1900-01-01 00:00:00.000
65401,1900-01-01 00:00:00.000
65403,1900-01-01 00:00:00.000
65408,1900-01-01 00:00:00.000
65409,1900-01-01 00:00:00.000
65413,1900-01-01 00:00:00.000
65414,1900-01-01 00:00:00.000
65418,1900-01-01 00:00:00.000
65419,1900-01-01 00:00:00.000
65423,1900-01-01 00:00:00.000
65424,1900-01-01 00:00:00.000
65425,1900-01-01 00:00:00.000
65426,1900-01-01 00:00:00.000
65430,1900-01-01 00:00:00.000
65431,1900-01-01 00:00:00.000
65434,1900-01-01 00:00:00.000
65435,1900-01-01 00:00:00.000
65436,1900-01-01 00:00:00.000
65437,1900-01-01 00:00:00.000
65440,1900-01-01 00:00:00.000
65444,1900-01-01 00:00:00.000
65451,1900-01-01 00:00:00.000
65454,1900-01-01 00:00:00.000
65461,1900-01-01 00:00:00.000
65463,1900-01-01 00:00:00.000
65465,1900-01-01 00:00:00.000
65470,1900-01-01 00:00:00.000
65476,1900-01-01 00:00:00.000
65479,1900-01-01 00:00:00.000
65481,1900-01-01 00:00:00.000
65488,1900-01-01 00:00:00.000
65489,1900-01-01 00:00:00.000
65490,1900-01-01 00:00:00.000
65492,1900-01-01 00:00:00.000
65493,1900-01-01 00:00:00.000
65495,1900-01-01 00:00:00.000
65499,1900-01-01 00:00:00.000
65500,1900-01-01 00:00:00.000
65501,1900-01-01 00:00:00.000
65510,1900-01-01 00:00:00.000
65514,1900-01-01 00:00:00.000
65515,1900-01-01 00:00:00.000
65524,1900-01-01 00:00:00.000
65531,1900-01-01 00:00:00.000
65532,1900-01-01 00:00:00.000
65533,1900-01-01 00:00:00.000
65534,1900-01-01 00:00:00.000
65537,1900-01-01 00:00:00.000
65538,1900-01-01 00:00:00.000
65539,1900-01-01 00:00:00.000
65546,1900-01-01 00:00:00.000
65547,1900-01-01 00:00:00.000
65548,1900-01-01 00:00:00.000
65550,1900-01-01 00:00:00.000
65554,1900-01-01 00:00:00.000
65558,1900-01-01 00:00:00.000
65563,1900-01-01 00:00:00.000
65565,1900-01-01 00:00:00.000
65569,1900-01-01 00:00:00.000
65570,1900-01-01 00:00:00.000
65571,1900-01-01 00:00:00.000
65573,1900-01-01 00:00:00.000
65575,1900-01-01 00:00:00.000
65581,1900-01-01 00:00:00.000
65585,1900-01-01 00:00:00.000
65587,1900-01-01 00:00:00.000
65592,1900-01-01 00:00:00.000
65599,1900-01-01 00:00:00.000
65609,1900-01-01 00:00:00.000
65610,1900-01-01 00:00:00.000
65612,1900-01-01 00:00:00.000
65613,1900-01-01 00:00:00.000
65616,1900-01-01 00:00:00.000
65625,1900-01-01 00:00:00.000
65627,1900-01-01 00:00:00.000
65628,1900-01-01 00:00:00.000
65629,1900-01-01 00:00:00.000
65631,1900-01-01 00:00:00.000
65632,1900-01-01 00:00:00.000
65633,1900-01-01 00:00:00.000
65637,1900-01-01 00:00:00.000
65638,1900-01-01 00:00:00.000
65640,1900-01-01 00:00:00.000
65644,1900-01-01 00:00:00.000
65650,1900-01-01 00:00:00.000
65656,1900-01-01 00:00:00.000
65662,1900-01-01 00:00:00.000
65666,1900-01-01 00:00:00.000
65670,1900-01-01 00:00:00.000
65672,1900-01-01 00:00:00.000
65674,1900-01-01 00:00:00.000
65690,1900-01-01 00:00:00.000
65691,1900-01-01 00:00:00.000
65694,1900-01-01 00:00:00.000
65696,1900-01-01 00:00:00.000
65698,1900-01-01 00:00:00.000
65702,1900-01-01 00:00:00.000
65703,1900-01-01 00:00:00.000
65709,1900-01-01 00:00:00.000
65714,1900-01-01 00:00:00.000
65719,1900-01-01 00:00:00.000
65723,1900-01-01 00:00:00.000
