"user_id","_op","_ts_ms","load_ts"
15107,c,0,1970-01-01 01:00:00.000 +0100
15113,c,0,1970-01-01 01:00:00.000 +0100
15122,c,0,1970-01-01 01:00:00.000 +0100
15124,c,0,1970-01-01 01:00:00.000 +0100
15126,c,0,1970-01-01 01:00:00.000 +0100
15128,c,0,1970-01-01 01:00:00.000 +0100
15130,c,0,1970-01-01 01:00:00.000 +0100
15140,c,0,1970-01-01 01:00:00.000 +0100
15147,c,0,1970-01-01 01:00:00.000 +0100
15148,c,0,1970-01-01 01:00:00.000 +0100
15149,c,0,1970-01-01 01:00:00.000 +0100
15150,c,0,1970-01-01 01:00:00.000 +0100
15161,c,0,1970-01-01 01:00:00.000 +0100
15162,c,0,1970-01-01 01:00:00.000 +0100
15164,c,0,1970-01-01 01:00:00.000 +0100
15166,c,0,1970-01-01 01:00:00.000 +0100
15169,c,0,1970-01-01 01:00:00.000 +0100
15172,c,0,1970-01-01 01:00:00.000 +0100
15173,c,0,1970-01-01 01:00:00.000 +0100
15175,c,0,1970-01-01 01:00:00.000 +0100
15178,c,0,1970-01-01 01:00:00.000 +0100
15180,c,0,1970-01-01 01:00:00.000 +0100
15181,c,0,1970-01-01 01:00:00.000 +0100
15184,c,0,1970-01-01 01:00:00.000 +0100
15185,c,0,1970-01-01 01:00:00.000 +0100
15201,c,0,1970-01-01 01:00:00.000 +0100
15203,c,0,1970-01-01 01:00:00.000 +0100
15208,c,0,1970-01-01 01:00:00.000 +0100
15209,c,0,1970-01-01 01:00:00.000 +0100
15213,c,0,1970-01-01 01:00:00.000 +0100
15214,c,0,1970-01-01 01:00:00.000 +0100
15216,c,0,1970-01-01 01:00:00.000 +0100
15221,c,0,1970-01-01 01:00:00.000 +0100
15226,c,0,1970-01-01 01:00:00.000 +0100
15229,c,0,1970-01-01 01:00:00.000 +0100
15236,c,0,1970-01-01 01:00:00.000 +0100
15237,c,0,1970-01-01 01:00:00.000 +0100
15241,c,0,1970-01-01 01:00:00.000 +0100
15264,c,0,1970-01-01 01:00:00.000 +0100
15266,c,0,1970-01-01 01:00:00.000 +0100
15274,c,0,1970-01-01 01:00:00.000 +0100
15282,c,0,1970-01-01 01:00:00.000 +0100
15286,c,0,1970-01-01 01:00:00.000 +0100
15297,c,0,1970-01-01 01:00:00.000 +0100
15298,c,0,1970-01-01 01:00:00.000 +0100
15306,c,0,1970-01-01 01:00:00.000 +0100
15310,c,0,1970-01-01 01:00:00.000 +0100
15314,c,0,1970-01-01 01:00:00.000 +0100
15317,c,0,1970-01-01 01:00:00.000 +0100
15318,c,0,1970-01-01 01:00:00.000 +0100
15324,c,0,1970-01-01 01:00:00.000 +0100
15325,c,0,1970-01-01 01:00:00.000 +0100
15327,c,0,1970-01-01 01:00:00.000 +0100
15328,c,0,1970-01-01 01:00:00.000 +0100
15340,c,0,1970-01-01 01:00:00.000 +0100
15347,c,0,1970-01-01 01:00:00.000 +0100
15354,c,0,1970-01-01 01:00:00.000 +0100
15357,c,0,1970-01-01 01:00:00.000 +0100
15360,c,0,1970-01-01 01:00:00.000 +0100
15361,c,0,1970-01-01 01:00:00.000 +0100
15364,c,0,1970-01-01 01:00:00.000 +0100
15365,c,0,1970-01-01 01:00:00.000 +0100
15367,c,0,1970-01-01 01:00:00.000 +0100
15376,c,0,1970-01-01 01:00:00.000 +0100
15381,c,0,1970-01-01 01:00:00.000 +0100
15382,c,0,1970-01-01 01:00:00.000 +0100
15383,c,0,1970-01-01 01:00:00.000 +0100
15385,c,0,1970-01-01 01:00:00.000 +0100
15391,c,0,1970-01-01 01:00:00.000 +0100
15395,c,0,1970-01-01 01:00:00.000 +0100
15396,c,0,1970-01-01 01:00:00.000 +0100
15400,c,0,1970-01-01 01:00:00.000 +0100
15404,c,0,1970-01-01 01:00:00.000 +0100
15411,c,0,1970-01-01 01:00:00.000 +0100
15425,c,0,1970-01-01 01:00:00.000 +0100
15426,c,0,1970-01-01 01:00:00.000 +0100
15430,c,0,1970-01-01 01:00:00.000 +0100
15431,c,0,1970-01-01 01:00:00.000 +0100
15439,c,0,1970-01-01 01:00:00.000 +0100
15442,c,0,1970-01-01 01:00:00.000 +0100
15445,c,0,1970-01-01 01:00:00.000 +0100
15446,c,0,1970-01-01 01:00:00.000 +0100
15447,c,0,1970-01-01 01:00:00.000 +0100
15448,c,0,1970-01-01 01:00:00.000 +0100
15450,c,0,1970-01-01 01:00:00.000 +0100
15454,c,0,1970-01-01 01:00:00.000 +0100
15459,c,0,1970-01-01 01:00:00.000 +0100
15464,c,0,1970-01-01 01:00:00.000 +0100
15466,c,0,1970-01-01 01:00:00.000 +0100
15469,c,0,1970-01-01 01:00:00.000 +0100
15472,c,0,1970-01-01 01:00:00.000 +0100
15474,c,0,1970-01-01 01:00:00.000 +0100
15479,c,0,1970-01-01 01:00:00.000 +0100
15480,c,0,1970-01-01 01:00:00.000 +0100
15489,c,0,1970-01-01 01:00:00.000 +0100
15490,c,0,1970-01-01 01:00:00.000 +0100
15493,c,0,1970-01-01 01:00:00.000 +0100
15495,c,0,1970-01-01 01:00:00.000 +0100
15496,c,0,1970-01-01 01:00:00.000 +0100
15501,c,0,1970-01-01 01:00:00.000 +0100
15507,c,0,1970-01-01 01:00:00.000 +0100
15513,c,0,1970-01-01 01:00:00.000 +0100
15515,c,0,1970-01-01 01:00:00.000 +0100
15520,c,0,1970-01-01 01:00:00.000 +0100
15523,c,0,1970-01-01 01:00:00.000 +0100
15525,c,0,1970-01-01 01:00:00.000 +0100
15526,c,0,1970-01-01 01:00:00.000 +0100
15527,c,0,1970-01-01 01:00:00.000 +0100
15528,c,0,1970-01-01 01:00:00.000 +0100
15530,c,0,1970-01-01 01:00:00.000 +0100
15536,c,0,1970-01-01 01:00:00.000 +0100
15538,c,0,1970-01-01 01:00:00.000 +0100
15543,c,0,1970-01-01 01:00:00.000 +0100
15546,c,0,1970-01-01 01:00:00.000 +0100
15548,c,0,1970-01-01 01:00:00.000 +0100
15549,c,0,1970-01-01 01:00:00.000 +0100
15550,c,0,1970-01-01 01:00:00.000 +0100
15553,c,0,1970-01-01 01:00:00.000 +0100
15555,c,0,1970-01-01 01:00:00.000 +0100
15556,c,0,1970-01-01 01:00:00.000 +0100
15557,c,0,1970-01-01 01:00:00.000 +0100
15564,c,0,1970-01-01 01:00:00.000 +0100
15565,c,0,1970-01-01 01:00:00.000 +0100
15569,c,0,1970-01-01 01:00:00.000 +0100
15571,c,0,1970-01-01 01:00:00.000 +0100
15573,c,0,1970-01-01 01:00:00.000 +0100
15576,c,0,1970-01-01 01:00:00.000 +0100
15577,c,0,1970-01-01 01:00:00.000 +0100
15579,c,0,1970-01-01 01:00:00.000 +0100
15589,c,0,1970-01-01 01:00:00.000 +0100
15597,c,0,1970-01-01 01:00:00.000 +0100
15598,c,0,1970-01-01 01:00:00.000 +0100
15600,c,0,1970-01-01 01:00:00.000 +0100
15601,c,0,1970-01-01 01:00:00.000 +0100
15602,c,0,1970-01-01 01:00:00.000 +0100
15603,c,0,1970-01-01 01:00:00.000 +0100
15604,c,0,1970-01-01 01:00:00.000 +0100
15605,c,0,1970-01-01 01:00:00.000 +0100
15610,c,0,1970-01-01 01:00:00.000 +0100
15616,c,0,1970-01-01 01:00:00.000 +0100
15617,c,0,1970-01-01 01:00:00.000 +0100
15622,c,0,1970-01-01 01:00:00.000 +0100
15623,c,0,1970-01-01 01:00:00.000 +0100
15624,c,0,1970-01-01 01:00:00.000 +0100
15630,c,0,1970-01-01 01:00:00.000 +0100
15633,c,0,1970-01-01 01:00:00.000 +0100
15634,c,0,1970-01-01 01:00:00.000 +0100
15636,c,0,1970-01-01 01:00:00.000 +0100
15637,c,0,1970-01-01 01:00:00.000 +0100
15645,c,0,1970-01-01 01:00:00.000 +0100
15648,c,0,1970-01-01 01:00:00.000 +0100
15653,c,0,1970-01-01 01:00:00.000 +0100
15655,c,0,1970-01-01 01:00:00.000 +0100
15656,c,0,1970-01-01 01:00:00.000 +0100
15659,c,0,1970-01-01 01:00:00.000 +0100
15664,c,0,1970-01-01 01:00:00.000 +0100
15665,c,0,1970-01-01 01:00:00.000 +0100
15667,c,0,1970-01-01 01:00:00.000 +0100
15670,c,0,1970-01-01 01:00:00.000 +0100
15671,c,0,1970-01-01 01:00:00.000 +0100
15676,c,0,1970-01-01 01:00:00.000 +0100
15678,c,0,1970-01-01 01:00:00.000 +0100
15680,c,0,1970-01-01 01:00:00.000 +0100
15687,c,0,1970-01-01 01:00:00.000 +0100
15693,c,0,1970-01-01 01:00:00.000 +0100
15697,c,0,1970-01-01 01:00:00.000 +0100
15699,c,0,1970-01-01 01:00:00.000 +0100
15702,c,0,1970-01-01 01:00:00.000 +0100
15706,c,0,1970-01-01 01:00:00.000 +0100
15711,c,0,1970-01-01 01:00:00.000 +0100
15712,c,0,1970-01-01 01:00:00.000 +0100
15717,c,0,1970-01-01 01:00:00.000 +0100
15720,c,0,1970-01-01 01:00:00.000 +0100
15721,c,0,1970-01-01 01:00:00.000 +0100
15726,c,0,1970-01-01 01:00:00.000 +0100
15727,c,0,1970-01-01 01:00:00.000 +0100
15728,c,0,1970-01-01 01:00:00.000 +0100
15733,c,0,1970-01-01 01:00:00.000 +0100
15735,c,0,1970-01-01 01:00:00.000 +0100
15746,c,0,1970-01-01 01:00:00.000 +0100
15749,c,0,1970-01-01 01:00:00.000 +0100
15754,c,0,1970-01-01 01:00:00.000 +0100
15759,c,0,1970-01-01 01:00:00.000 +0100
15760,c,0,1970-01-01 01:00:00.000 +0100
15764,c,0,1970-01-01 01:00:00.000 +0100
15768,c,0,1970-01-01 01:00:00.000 +0100
15773,c,0,1970-01-01 01:00:00.000 +0100
15774,c,0,1970-01-01 01:00:00.000 +0100
15776,c,0,1970-01-01 01:00:00.000 +0100
15782,c,0,1970-01-01 01:00:00.000 +0100
15785,c,0,1970-01-01 01:00:00.000 +0100
15787,c,0,1970-01-01 01:00:00.000 +0100
15788,c,0,1970-01-01 01:00:00.000 +0100
15793,c,0,1970-01-01 01:00:00.000 +0100
15796,c,0,1970-01-01 01:00:00.000 +0100
15801,c,0,1970-01-01 01:00:00.000 +0100
15802,c,0,1970-01-01 01:00:00.000 +0100
15803,c,0,1970-01-01 01:00:00.000 +0100
15809,c,0,1970-01-01 01:00:00.000 +0100
15810,c,0,1970-01-01 01:00:00.000 +0100
15811,c,0,1970-01-01 01:00:00.000 +0100
15819,c,0,1970-01-01 01:00:00.000 +0100
15820,c,0,1970-01-01 01:00:00.000 +0100
15827,c,0,1970-01-01 01:00:00.000 +0100
15842,c,0,1970-01-01 01:00:00.000 +0100
15845,c,0,1970-01-01 01:00:00.000 +0100
15849,c,0,1970-01-01 01:00:00.000 +0100
15850,c,0,1970-01-01 01:00:00.000 +0100
15851,c,0,1970-01-01 01:00:00.000 +0100
15855,c,0,1970-01-01 01:00:00.000 +0100
15860,c,0,1970-01-01 01:00:00.000 +0100
15862,c,0,1970-01-01 01:00:00.000 +0100
15863,c,0,1970-01-01 01:00:00.000 +0100
15864,c,0,1970-01-01 01:00:00.000 +0100
15866,c,0,1970-01-01 01:00:00.000 +0100
15868,c,0,1970-01-01 01:00:00.000 +0100
15869,c,0,1970-01-01 01:00:00.000 +0100
15870,c,0,1970-01-01 01:00:00.000 +0100
15874,c,0,1970-01-01 01:00:00.000 +0100
15875,c,0,1970-01-01 01:00:00.000 +0100
15882,c,0,1970-01-01 01:00:00.000 +0100
15888,c,0,1970-01-01 01:00:00.000 +0100
15893,c,0,1970-01-01 01:00:00.000 +0100
15896,c,0,1970-01-01 01:00:00.000 +0100
15897,c,0,1970-01-01 01:00:00.000 +0100
15899,c,0,1970-01-01 01:00:00.000 +0100
15900,c,0,1970-01-01 01:00:00.000 +0100
15903,c,0,1970-01-01 01:00:00.000 +0100
15905,c,0,1970-01-01 01:00:00.000 +0100
15907,c,0,1970-01-01 01:00:00.000 +0100
15908,c,0,1970-01-01 01:00:00.000 +0100
15914,c,0,1970-01-01 01:00:00.000 +0100
15916,c,0,1970-01-01 01:00:00.000 +0100
15921,c,0,1970-01-01 01:00:00.000 +0100
15926,c,0,1970-01-01 01:00:00.000 +0100
15929,c,0,1970-01-01 01:00:00.000 +0100
15930,c,0,1970-01-01 01:00:00.000 +0100
15934,c,0,1970-01-01 01:00:00.000 +0100
15938,c,0,1970-01-01 01:00:00.000 +0100
15941,c,0,1970-01-01 01:00:00.000 +0100
15942,c,0,1970-01-01 01:00:00.000 +0100
15943,c,0,1970-01-01 01:00:00.000 +0100
15946,c,0,1970-01-01 01:00:00.000 +0100
15950,c,0,1970-01-01 01:00:00.000 +0100
15951,c,0,1970-01-01 01:00:00.000 +0100
15952,c,0,1970-01-01 01:00:00.000 +0100
15957,c,0,1970-01-01 01:00:00.000 +0100
15961,c,0,1970-01-01 01:00:00.000 +0100
15963,c,0,1970-01-01 01:00:00.000 +0100
15964,c,0,1970-01-01 01:00:00.000 +0100
15967,c,0,1970-01-01 01:00:00.000 +0100
15968,c,0,1970-01-01 01:00:00.000 +0100
15969,c,0,1970-01-01 01:00:00.000 +0100
15970,c,0,1970-01-01 01:00:00.000 +0100
15971,c,0,1970-01-01 01:00:00.000 +0100
15972,c,0,1970-01-01 01:00:00.000 +0100
15978,c,0,1970-01-01 01:00:00.000 +0100
15980,c,0,1970-01-01 01:00:00.000 +0100
15987,c,0,1970-01-01 01:00:00.000 +0100
15989,c,0,1970-01-01 01:00:00.000 +0100
15995,c,0,1970-01-01 01:00:00.000 +0100
16001,c,0,1970-01-01 01:00:00.000 +0100
16010,c,0,1970-01-01 01:00:00.000 +0100
16011,c,0,1970-01-01 01:00:00.000 +0100
16014,c,0,1970-01-01 01:00:00.000 +0100
16022,c,0,1970-01-01 01:00:00.000 +0100
16023,c,0,1970-01-01 01:00:00.000 +0100
16031,c,0,1970-01-01 01:00:00.000 +0100
16032,c,0,1970-01-01 01:00:00.000 +0100
16034,c,0,1970-01-01 01:00:00.000 +0100
16035,c,0,1970-01-01 01:00:00.000 +0100
16037,c,0,1970-01-01 01:00:00.000 +0100
16039,c,0,1970-01-01 01:00:00.000 +0100
16040,c,0,1970-01-01 01:00:00.000 +0100
16041,c,0,1970-01-01 01:00:00.000 +0100
16045,c,0,1970-01-01 01:00:00.000 +0100
16052,c,0,1970-01-01 01:00:00.000 +0100
16057,c,0,1970-01-01 01:00:00.000 +0100
16063,c,0,1970-01-01 01:00:00.000 +0100
16066,c,0,1970-01-01 01:00:00.000 +0100
16072,c,0,1970-01-01 01:00:00.000 +0100
16074,c,0,1970-01-01 01:00:00.000 +0100
16075,c,0,1970-01-01 01:00:00.000 +0100
16087,c,0,1970-01-01 01:00:00.000 +0100
16090,c,0,1970-01-01 01:00:00.000 +0100
16091,c,0,1970-01-01 01:00:00.000 +0100
16094,c,0,1970-01-01 01:00:00.000 +0100
16096,c,0,1970-01-01 01:00:00.000 +0100
16098,c,0,1970-01-01 01:00:00.000 +0100
16100,c,0,1970-01-01 01:00:00.000 +0100
16103,c,0,1970-01-01 01:00:00.000 +0100
16113,c,0,1970-01-01 01:00:00.000 +0100
16115,c,0,1970-01-01 01:00:00.000 +0100
16118,c,0,1970-01-01 01:00:00.000 +0100
16126,c,0,1970-01-01 01:00:00.000 +0100
16127,c,0,1970-01-01 01:00:00.000 +0100
16130,c,0,1970-01-01 01:00:00.000 +0100
16137,c,0,1970-01-01 01:00:00.000 +0100
16145,c,0,1970-01-01 01:00:00.000 +0100
16147,c,0,1970-01-01 01:00:00.000 +0100
16148,c,0,1970-01-01 01:00:00.000 +0100
16150,c,0,1970-01-01 01:00:00.000 +0100
16159,c,0,1970-01-01 01:00:00.000 +0100
16162,c,0,1970-01-01 01:00:00.000 +0100
16163,c,0,1970-01-01 01:00:00.000 +0100
16166,c,0,1970-01-01 01:00:00.000 +0100
16168,c,0,1970-01-01 01:00:00.000 +0100
16169,c,0,1970-01-01 01:00:00.000 +0100
16170,c,0,1970-01-01 01:00:00.000 +0100
16173,c,0,1970-01-01 01:00:00.000 +0100
16174,c,0,1970-01-01 01:00:00.000 +0100
16175,c,0,1970-01-01 01:00:00.000 +0100
16178,c,0,1970-01-01 01:00:00.000 +0100
16179,c,0,1970-01-01 01:00:00.000 +0100
16184,c,0,1970-01-01 01:00:00.000 +0100
16188,c,0,1970-01-01 01:00:00.000 +0100
16190,c,0,1970-01-01 01:00:00.000 +0100
16193,c,0,1970-01-01 01:00:00.000 +0100
16194,c,0,1970-01-01 01:00:00.000 +0100
16195,c,0,1970-01-01 01:00:00.000 +0100
16196,c,0,1970-01-01 01:00:00.000 +0100
16198,c,0,1970-01-01 01:00:00.000 +0100
16202,c,0,1970-01-01 01:00:00.000 +0100
16208,c,0,1970-01-01 01:00:00.000 +0100
16218,c,0,1970-01-01 01:00:00.000 +0100
16219,c,0,1970-01-01 01:00:00.000 +0100
16221,c,0,1970-01-01 01:00:00.000 +0100
16222,c,0,1970-01-01 01:00:00.000 +0100
16223,c,0,1970-01-01 01:00:00.000 +0100
16227,c,0,1970-01-01 01:00:00.000 +0100
16229,c,0,1970-01-01 01:00:00.000 +0100
16230,c,0,1970-01-01 01:00:00.000 +0100
16232,c,0,1970-01-01 01:00:00.000 +0100
16234,c,0,1970-01-01 01:00:00.000 +0100
16235,c,0,1970-01-01 01:00:00.000 +0100
16238,c,0,1970-01-01 01:00:00.000 +0100
16239,c,0,1970-01-01 01:00:00.000 +0100
16242,c,0,1970-01-01 01:00:00.000 +0100
16245,c,0,1970-01-01 01:00:00.000 +0100
16247,c,0,1970-01-01 01:00:00.000 +0100
16256,c,0,1970-01-01 01:00:00.000 +0100
16258,c,0,1970-01-01 01:00:00.000 +0100
16260,c,0,1970-01-01 01:00:00.000 +0100
16264,c,0,1970-01-01 01:00:00.000 +0100
16265,c,0,1970-01-01 01:00:00.000 +0100
16268,c,0,1970-01-01 01:00:00.000 +0100
16269,c,0,1970-01-01 01:00:00.000 +0100
16274,c,0,1970-01-01 01:00:00.000 +0100
16275,c,0,1970-01-01 01:00:00.000 +0100
16276,c,0,1970-01-01 01:00:00.000 +0100
16278,c,0,1970-01-01 01:00:00.000 +0100
16283,c,0,1970-01-01 01:00:00.000 +0100
16284,c,0,1970-01-01 01:00:00.000 +0100
16285,c,0,1970-01-01 01:00:00.000 +0100
16287,c,0,1970-01-01 01:00:00.000 +0100
16297,c,0,1970-01-01 01:00:00.000 +0100
16298,c,0,1970-01-01 01:00:00.000 +0100
16303,c,0,1970-01-01 01:00:00.000 +0100
16305,c,0,1970-01-01 01:00:00.000 +0100
16311,c,0,1970-01-01 01:00:00.000 +0100
16312,c,0,1970-01-01 01:00:00.000 +0100
16313,c,0,1970-01-01 01:00:00.000 +0100
16315,c,0,1970-01-01 01:00:00.000 +0100
16316,c,0,1970-01-01 01:00:00.000 +0100
16320,c,0,1970-01-01 01:00:00.000 +0100
16321,c,0,1970-01-01 01:00:00.000 +0100
16322,c,0,1970-01-01 01:00:00.000 +0100
16323,c,0,1970-01-01 01:00:00.000 +0100
16329,c,0,1970-01-01 01:00:00.000 +0100
16333,c,0,1970-01-01 01:00:00.000 +0100
16336,c,0,1970-01-01 01:00:00.000 +0100
16339,c,0,1970-01-01 01:00:00.000 +0100
16340,c,0,1970-01-01 01:00:00.000 +0100
16343,c,0,1970-01-01 01:00:00.000 +0100
16345,c,0,1970-01-01 01:00:00.000 +0100
16346,c,0,1970-01-01 01:00:00.000 +0100
16357,c,0,1970-01-01 01:00:00.000 +0100
16364,c,0,1970-01-01 01:00:00.000 +0100
16370,c,0,1970-01-01 01:00:00.000 +0100
16374,c,0,1970-01-01 01:00:00.000 +0100
16378,c,0,1970-01-01 01:00:00.000 +0100
16383,c,0,1970-01-01 01:00:00.000 +0100
16384,c,0,1970-01-01 01:00:00.000 +0100
16385,c,0,1970-01-01 01:00:00.000 +0100
16386,c,0,1970-01-01 01:00:00.000 +0100
16388,c,0,1970-01-01 01:00:00.000 +0100
16390,c,0,1970-01-01 01:00:00.000 +0100
16396,c,0,1970-01-01 01:00:00.000 +0100
16397,c,0,1970-01-01 01:00:00.000 +0100
16398,c,0,1970-01-01 01:00:00.000 +0100
16400,c,0,1970-01-01 01:00:00.000 +0100
16404,c,0,1970-01-01 01:00:00.000 +0100
16406,c,0,1970-01-01 01:00:00.000 +0100
16409,c,0,1970-01-01 01:00:00.000 +0100
16412,c,0,1970-01-01 01:00:00.000 +0100
16422,c,0,1970-01-01 01:00:00.000 +0100
16427,c,0,1970-01-01 01:00:00.000 +0100
16429,c,0,1970-01-01 01:00:00.000 +0100
16432,c,0,1970-01-01 01:00:00.000 +0100
16433,c,0,1970-01-01 01:00:00.000 +0100
16435,c,0,1970-01-01 01:00:00.000 +0100
16444,c,0,1970-01-01 01:00:00.000 +0100
16447,c,0,1970-01-01 01:00:00.000 +0100
16449,c,0,1970-01-01 01:00:00.000 +0100
16452,c,0,1970-01-01 01:00:00.000 +0100
16454,c,0,1970-01-01 01:00:00.000 +0100
16455,c,0,1970-01-01 01:00:00.000 +0100
16459,c,0,1970-01-01 01:00:00.000 +0100
16464,c,0,1970-01-01 01:00:00.000 +0100
16465,c,0,1970-01-01 01:00:00.000 +0100
16469,c,0,1970-01-01 01:00:00.000 +0100
16470,c,0,1970-01-01 01:00:00.000 +0100
16483,c,0,1970-01-01 01:00:00.000 +0100
16494,c,0,1970-01-01 01:00:00.000 +0100
16496,c,0,1970-01-01 01:00:00.000 +0100
16503,c,0,1970-01-01 01:00:00.000 +0100
16504,c,0,1970-01-01 01:00:00.000 +0100
16507,c,0,1970-01-01 01:00:00.000 +0100
16508,c,0,1970-01-01 01:00:00.000 +0100
16517,c,0,1970-01-01 01:00:00.000 +0100
16518,c,0,1970-01-01 01:00:00.000 +0100
16524,c,0,1970-01-01 01:00:00.000 +0100
16527,c,0,1970-01-01 01:00:00.000 +0100
16530,c,0,1970-01-01 01:00:00.000 +0100
16532,c,0,1970-01-01 01:00:00.000 +0100
16533,c,0,1970-01-01 01:00:00.000 +0100
16534,c,0,1970-01-01 01:00:00.000 +0100
16540,c,0,1970-01-01 01:00:00.000 +0100
16542,c,0,1970-01-01 01:00:00.000 +0100
16543,c,0,1970-01-01 01:00:00.000 +0100
16544,c,0,1970-01-01 01:00:00.000 +0100
16547,c,0,1970-01-01 01:00:00.000 +0100
16549,c,0,1970-01-01 01:00:00.000 +0100
16550,c,0,1970-01-01 01:00:00.000 +0100
16554,c,0,1970-01-01 01:00:00.000 +0100
16557,c,0,1970-01-01 01:00:00.000 +0100
16560,c,0,1970-01-01 01:00:00.000 +0100
16561,c,0,1970-01-01 01:00:00.000 +0100
16563,c,0,1970-01-01 01:00:00.000 +0100
16565,c,0,1970-01-01 01:00:00.000 +0100
16566,c,0,1970-01-01 01:00:00.000 +0100
16568,c,0,1970-01-01 01:00:00.000 +0100
16570,c,0,1970-01-01 01:00:00.000 +0100
16573,c,0,1970-01-01 01:00:00.000 +0100
16574,c,0,1970-01-01 01:00:00.000 +0100
16578,c,0,1970-01-01 01:00:00.000 +0100
16580,c,0,1970-01-01 01:00:00.000 +0100
16581,c,0,1970-01-01 01:00:00.000 +0100
16585,c,0,1970-01-01 01:00:00.000 +0100
16587,c,0,1970-01-01 01:00:00.000 +0100
16590,c,0,1970-01-01 01:00:00.000 +0100
16593,c,0,1970-01-01 01:00:00.000 +0100
16596,c,0,1970-01-01 01:00:00.000 +0100
16600,c,0,1970-01-01 01:00:00.000 +0100
16605,c,0,1970-01-01 01:00:00.000 +0100
16607,c,0,1970-01-01 01:00:00.000 +0100
16609,c,0,1970-01-01 01:00:00.000 +0100
16612,c,0,1970-01-01 01:00:00.000 +0100
16613,c,0,1970-01-01 01:00:00.000 +0100
16620,c,0,1970-01-01 01:00:00.000 +0100
16621,c,0,1970-01-01 01:00:00.000 +0100
16623,c,0,1970-01-01 01:00:00.000 +0100
16629,c,0,1970-01-01 01:00:00.000 +0100
16632,c,0,1970-01-01 01:00:00.000 +0100
16634,c,0,1970-01-01 01:00:00.000 +0100
16639,c,0,1970-01-01 01:00:00.000 +0100
16643,c,0,1970-01-01 01:00:00.000 +0100
16644,c,0,1970-01-01 01:00:00.000 +0100
16645,c,0,1970-01-01 01:00:00.000 +0100
16656,c,0,1970-01-01 01:00:00.000 +0100
16663,c,0,1970-01-01 01:00:00.000 +0100
16665,c,0,1970-01-01 01:00:00.000 +0100
16668,c,0,1970-01-01 01:00:00.000 +0100
16669,c,0,1970-01-01 01:00:00.000 +0100
16673,c,0,1970-01-01 01:00:00.000 +0100
16674,c,0,1970-01-01 01:00:00.000 +0100
16680,c,0,1970-01-01 01:00:00.000 +0100
16684,c,0,1970-01-01 01:00:00.000 +0100
16687,c,0,1970-01-01 01:00:00.000 +0100
16689,c,0,1970-01-01 01:00:00.000 +0100
16693,c,0,1970-01-01 01:00:00.000 +0100
16696,c,0,1970-01-01 01:00:00.000 +0100
16698,c,0,1970-01-01 01:00:00.000 +0100
16702,c,0,1970-01-01 01:00:00.000 +0100
16709,c,0,1970-01-01 01:00:00.000 +0100
16712,c,0,1970-01-01 01:00:00.000 +0100
16717,c,0,1970-01-01 01:00:00.000 +0100
16722,c,0,1970-01-01 01:00:00.000 +0100
16725,c,0,1970-01-01 01:00:00.000 +0100
16726,c,0,1970-01-01 01:00:00.000 +0100
16727,c,0,1970-01-01 01:00:00.000 +0100
16730,c,0,1970-01-01 01:00:00.000 +0100
16731,c,0,1970-01-01 01:00:00.000 +0100
16732,c,0,1970-01-01 01:00:00.000 +0100
16734,c,0,1970-01-01 01:00:00.000 +0100
16736,c,0,1970-01-01 01:00:00.000 +0100
16742,c,0,1970-01-01 01:00:00.000 +0100
16744,c,0,1970-01-01 01:00:00.000 +0100
16754,c,0,1970-01-01 01:00:00.000 +0100
16761,c,0,1970-01-01 01:00:00.000 +0100
16762,c,0,1970-01-01 01:00:00.000 +0100
16765,c,0,1970-01-01 01:00:00.000 +0100
16767,c,0,1970-01-01 01:00:00.000 +0100
16769,c,0,1970-01-01 01:00:00.000 +0100
16770,c,0,1970-01-01 01:00:00.000 +0100
16771,c,0,1970-01-01 01:00:00.000 +0100
16775,c,0,1970-01-01 01:00:00.000 +0100
16776,c,0,1970-01-01 01:00:00.000 +0100
16777,c,0,1970-01-01 01:00:00.000 +0100
16778,c,0,1970-01-01 01:00:00.000 +0100
16779,c,0,1970-01-01 01:00:00.000 +0100
16787,c,0,1970-01-01 01:00:00.000 +0100
16788,c,0,1970-01-01 01:00:00.000 +0100
16792,c,0,1970-01-01 01:00:00.000 +0100
16795,c,0,1970-01-01 01:00:00.000 +0100
16797,c,0,1970-01-01 01:00:00.000 +0100
16799,c,0,1970-01-01 01:00:00.000 +0100
16804,c,0,1970-01-01 01:00:00.000 +0100
16805,c,0,1970-01-01 01:00:00.000 +0100
16809,c,0,1970-01-01 01:00:00.000 +0100
16814,c,0,1970-01-01 01:00:00.000 +0100
16821,c,0,1970-01-01 01:00:00.000 +0100
16822,c,0,1970-01-01 01:00:00.000 +0100
16832,c,0,1970-01-01 01:00:00.000 +0100
16842,c,0,1970-01-01 01:00:00.000 +0100
16843,c,0,1970-01-01 01:00:00.000 +0100
16846,c,0,1970-01-01 01:00:00.000 +0100
16852,c,0,1970-01-01 01:00:00.000 +0100
16854,c,0,1970-01-01 01:00:00.000 +0100
16856,c,0,1970-01-01 01:00:00.000 +0100
16857,c,0,1970-01-01 01:00:00.000 +0100
16858,c,0,1970-01-01 01:00:00.000 +0100
16859,c,0,1970-01-01 01:00:00.000 +0100
16861,c,0,1970-01-01 01:00:00.000 +0100
16862,c,0,1970-01-01 01:00:00.000 +0100
16866,c,0,1970-01-01 01:00:00.000 +0100
16869,c,0,1970-01-01 01:00:00.000 +0100
